Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,AvgTempC,AvgTempF,AvgPrecipitation,AvgPressure
2017-11-10,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,53,0.45,11.365665896843726,52.45573518090839,0.08137028483448806,1015.469688221709
2017-11-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.61,11.349157733537519,52.42649310872894,0.08128828483920367,1015.4991385911179
2017-12-01,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,333,0.49,11.315629742033384,52.365705614567524,0.08081373292867983,1015.4790402124431
2017-12-29,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,402,0.5,11.202973977695168,52.15910780669145,0.08226765799256507,1015.4709107806691
2018-01-05,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,107,0.74,11.19037037037037,52.136296296296294,0.0825462962962963,1015.4064814814815
2018-01-26,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,13,0.71,11.11159737417943,51.99708242159008,0.0825309992706054,1015.3388949671772
2018-02-02,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,5,0.5,11.100363636363637,51.975272727272724,0.08235454545454546,1015.343909090909
2018-02-16,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,157,0.5,11.028077753779698,51.847372210223185,0.08235241180705544,1015.3277537796977
2018-02-23,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,162,0.5,11.000716332378223,51.79942693409742,0.08209169054441261,1015.3602256446991
2018-03-02,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,8,0.5,10.94440484675695,51.697790449037775,0.08202066999287241,1015.3672487526728
2018-03-16,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,14,0.36,10.911079745942132,51.63867325335215,0.08233944954128442,1015.1624911785462
2018-03-23,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,18,0.99,10.877106741573034,51.57865168539326,0.08215414325842696,1015.1656425561798
2018-03-30,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,18,0.99,10.86703988803359,51.56123163051085,0.08259272218334499,1015.1397830650805
2018-04-06,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,19,0.98,10.858536585365854,51.544947735191634,0.08277003484320558,1015.0933797909407
2018-04-13,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,69,0.5,10.855755894590846,51.54091539528433,0.08301837725381414,1015.0475034674064
2018-04-13,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.98,10.855755894590846,51.54091539528433,0.08301837725381414,1015.0475034674064
2018-05-18,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,17,0.59,10.930847457627118,51.67525423728814,0.08221186440677965,1015.0871186440678
2018-05-25,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.69,10.954790823211876,51.719298245614034,0.08213562753036437,1015.1099865047233
2018-06-01,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,44,0.38,10.979811574697173,51.764468371467025,0.08212483176312248,1015.1168405114402
2018-06-29,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,273,0.92,11.10641110376735,51.99405155320555,0.08074190350297424,1015.199272967614
2018-07-13,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,255,0.99,11.197903014416775,52.16120576671035,0.08031618610747052,1015.2434469200524
2018-07-20,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,260,0.98,11.247879973907372,52.25179386823223,0.08007175472928897,1015.2512230919765
2018-07-27,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,261,0.99,11.308441558441558,52.36038961038961,0.07978084415584416,1015.2478084415584
2018-08-24,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.59,11.454952076677316,52.623642172523965,0.08023961661341852,1015.2687699680512
2018-08-31,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.59,11.467176545570426,52.64627151051625,0.08064053537284895,1015.2643403441682
2018-09-07,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.59,11.49492385786802,52.69543147208122,0.08032994923857868,1015.2876744923858
2018-09-07,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.98,11.49492385786802,52.69543147208122,0.08032994923857868,1015.2876744923858
2018-09-14,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,173,0.58,11.518003790271637,52.73720783322805,0.08006159191408717,1015.3105653821857
2018-09-21,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,188,0.5,11.547169811320755,52.79056603773585,0.07981132075471699,1015.3029088050314
2018-09-21,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,86,0.99,11.547169811320755,52.79056603773585,0.07981132075471699,1015.3029088050314
2018-09-28,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,152,0.49,11.555416405760802,52.805259862241705,0.08005635566687538,1015.3595021916093
2018-10-05,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,152,0.49,11.564918851435705,52.822721598002495,0.07982990012484394,1015.3810081148564
2018-10-05,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,186,0.69,11.564918851435705,52.822721598002495,0.07982990012484394,1015.3810081148564
2018-10-12,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,5,0.5,11.579863269111248,52.84773151025482,0.0798088875077688,1015.3756215040398
2018-10-12,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,186,0.69,11.579863269111248,52.84773151025482,0.0798088875077688,1015.3756215040398
2018-10-19,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,5,0.5,11.594678217821782,52.87438118811881,0.08003558168316832,1015.3796410891089
2018-10-19,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,186,0.69,11.594678217821782,52.87438118811881,0.08003558168316832,1015.3796410891089
2018-10-26,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.69,11.596426370918053,52.87677141096734,0.07971349353049907,1015.4284504004929
2018-10-26,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,186,0.69,11.596426370918053,52.87677141096734,0.07971349353049907,1015.4284504004929
2018-11-02,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,190,0.99,11.586355255070682,52.85925015365704,0.079740319606638,1015.4273970497849
2018-11-09,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,311,0.61,11.585067319461444,52.856181150550796,0.07965881272949817,1015.3957313341493
2018-11-30,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,52,0.5,11.551724137931034,52.799758015728976,0.07959013914095583,1015.3846037507562
2018-11-30,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,166,1.63,11.551724137931034,52.799758015728976,0.07959013914095583,1015.3846037507562
2018-12-07,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,213,0.76,11.548795180722891,52.793373493975906,0.08009789156626505,1015.3528614457831
2018-12-07,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.98,11.548795180722891,52.793373493975906,0.08009789156626505,1015.3528614457831
2018-12-14,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,8,1.14,11.527894421115777,52.75464907018596,0.07978404319136173,1015.363677264547
2018-12-28,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,244,0.79,11.496133254015467,52.696014277215944,0.07998958953004162,1015.380502676978
2019-01-18,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,152,1.99,11.432607416127134,52.58034137728075,0.07920100058858152,1015.5101530311948
2019-01-25,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,1.28,11.398593200468934,52.51875732708089,0.07916910902696365,1015.4915005861665
2019-02-08,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,175,0.79,11.362259755387303,52.45311589982528,0.07949912638322656,1015.4384828188702
2019-02-08,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,2,1.48,11.362259755387303,52.45311589982528,0.07949912638322656,1015.4384828188702
2019-03-08,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,186,0.69,11.325501432664757,52.38681948424069,0.07911174785100286,1015.4722063037249
2019-03-15,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,186,0.69,11.3162100456621,52.37100456621005,0.07945918949771688,1015.4510559360731
2019-05-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,82,0.49,11.296685082872928,52.3353591160221,0.07867403314917128,1015.5280386740332
2019-05-24,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,5,0.49,11.314254265272426,52.36653824986241,0.07837782058337919,1015.5238717666483
2019-05-31,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,13,0.56,11.324546952224052,52.384404173531024,0.07839099395936298,1015.5196320702911
2019-07-12,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.67,11.45029554003224,52.612036539494895,0.0797487909725954,1015.5284121440086
2019-08-09,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,24,0.59,11.571580063626723,52.82979851537646,0.08010339342523859,1015.5019883351007
2019-08-16,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.99,11.594294770206023,52.868991019545696,0.08020998415213947,1015.4885103011094
2019-08-23,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.59,11.618947368421052,52.91368421052631,0.08004605263157895,1015.494802631579
2019-09-06,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.59,11.665096807953951,52.99738356881214,0.07980115122972266,1015.513801674516
2019-09-13,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,13,0.59,11.681438998957248,53.02606882168926,0.07964676746611053,1015.5387122002086
2019-09-20,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,13,0.56,11.698701298701298,53.0587012987013,0.07935714285714285,1015.58
2019-09-20,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.98,11.698701298701298,53.0587012987013,0.07935714285714285,1015.58
2019-09-27,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,9,0.39,11.719979296066253,53.09679089026915,0.08016951345755693,1015.542637163561
2019-10-04,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,9,0.59,11.724832214765101,53.105317501290656,0.08056917914300464,1015.5273618998451
2019-10-11,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,263,0.5,11.731995884773662,53.11985596707819,0.08097993827160495,1015.5062371399177
2019-10-11,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.98,11.731995884773662,53.11985596707819,0.08097993827160495,1015.5062371399177
2019-10-18,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,63,0.54,11.737570476678627,53.129164531009735,0.0816888774987186,1015.4655304971809
2019-10-25,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,67,0.7,11.736976506639428,53.128192032686414,0.08173518896833504,1015.4510980592441
2019-10-25,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,15,0.98,11.736976506639428,53.128192032686414,0.08173518896833504,1015.4510980592441
2019-11-01,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,59,0.67,11.735474006116208,53.12538226299694,0.08176605504587156,1015.4477573904179
2019-11-08,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.98,11.727272727272727,53.11071609954291,0.08189436262061961,1015.3643981716607
2019-11-15,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,30,0.5,11.709514170040485,53.078947368421055,0.08228744939271254,1015.3173076923077
2019-12-06,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,8,0.99,11.665664160401002,52.99949874686717,0.08215538847117794,1015.2523182957393
2019-12-13,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,71,0.72,11.650849150849151,52.973026973026975,0.08241133866133867,1015.2028596403596
2019-12-27,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,9,0.98,11.625496031746032,52.92757936507937,0.08346974206349206,1015.1036086309524
2020-01-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,25,0.98,11.593411996066862,52.86873156342183,0.08364675516224188,1015.1404252704032
2020-01-24,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,37,0.5,11.569328760411564,52.82361587457129,0.08335987261146496,1015.2115384615385
2020-02-07,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,21,0.79,11.543859649122806,52.778265107212476,0.08333333333333333,1015.2071150097466
2020-02-14,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,37,0.5,11.52938319572608,52.75133559980573,0.08337785332685771,1015.1787882467218
2020-02-21,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,160,0.72,11.517424975798646,52.72991287512101,0.08365198451113262,1015.1704380445304
2020-02-21,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.99,11.517424975798646,52.72991287512101,0.08365198451113262,1015.1704380445304
2020-02-28,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,13,0.76,11.502170767004342,52.702846116739025,0.0839001447178003,1015.149843222383
2020-03-06,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,53,0.79,11.483653846153846,52.66875,0.08436298076923078,1015.0833533653846
2020-03-20,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,1,1.29,11.465616045845271,52.6370582617001,0.08401384909264566,1015.0885864374403
2020-03-27,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,1,1.29,11.450261780104713,52.60970966206568,0.08373393622084722,1015.1242265587815
2020-04-10,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,30,0.66,11.449337121212121,52.60748106060606,0.08335700757575758,1015.1614583333334
2020-04-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,30,0.66,11.451628126474752,52.61160924964606,0.08321142048135913,1015.180981595092
2020-04-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,17,0.99,11.451628126474752,52.61160924964606,0.08321142048135913,1015.180981595092
2020-05-22,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,31,1.39,11.478159851301115,52.66031598513011,0.0823942843866171,1015.2178206319703
2020-05-29,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,18,0.54,11.493975903614459,52.68906394810009,0.08216519925857275,1015.2656394810009
2020-06-05,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,10,0.5,11.503467406380027,52.70550161812298,0.08199260286638929,1015.2542764678687
2020-06-19,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,255,0.79,11.532843362425355,52.75654570509876,0.08238401469912723,1015.232889297198
2020-06-19,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.98,11.532843362425355,52.75654570509876,0.08238401469912723,1015.232889297198
2020-07-03,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,1.5,11.574691640018273,52.831886706258565,0.08206943809958886,1015.2308702603929
2020-07-10,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,58,0.63,11.591074681238617,52.861566484517304,0.08206967213114755,1015.2303620218579
2020-07-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,10,0.33,11.613254652746255,52.900590104403086,0.08191103041307307,1015.2502837040399
2020-07-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,1.48,11.613254652746255,52.900590104403086,0.08191103041307307,1015.2502837040399
2020-07-24,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,19,0.41,11.63393665158371,52.93846153846154,0.08179298642533936,1015.2649886877828
2020-07-31,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,9,0.49,11.645438121047878,52.95889792231256,0.08203477868112015,1015.2551942186088
2020-08-07,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,287,0.57,11.674921206663665,53.011256190904994,0.08177622692480864,1015.2568099954975
2020-08-14,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,18,0.54,11.717684021543986,53.08842010771993,0.08220938061041293,1015.252356373429
2020-08-21,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,28,0.47,11.744071588366891,53.13512304250559,0.08253355704697986,1015.2267897091723
2020-08-28,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,199,0.74,11.761819803746654,53.167261373773414,0.08305642283675291,1015.2106378233719
2020-09-04,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.33,11.770703472840605,53.183437221727516,0.0830086821015138,1015.217998664292
2020-09-11,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,3,1.38,11.785619174434087,53.21083000443853,0.08276742121615624,1015.2371282734132
2020-09-18,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,37,0.59,11.807522123893806,53.25,0.08251106194690266,1015.2568584070797
2020-09-25,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,10,0.5,11.820026466696074,53.273930304367006,0.0825264666960741,1015.2378142920159
2020-10-02,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,15,0.56,11.821742957746478,53.27772887323944,0.08290602992957748,1015.2160541373239
2020-10-02,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,1.48,11.821742957746478,53.27772887323944,0.08290602992957748,1015.2160541373239
2020-10-09,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,733,0.69,11.82492321193506,53.283018867924525,0.08397871873628784,1015.1701404124616
2020-10-09,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,1.48,11.82492321193506,53.283018867924525,0.08397871873628784,1015.1701404124616
2020-10-16,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,146,0.79,11.82108486439195,53.27515310586177,0.08384733158355206,1015.1856955380578
2020-10-16,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,1.98,11.82108486439195,53.27515310586177,0.08384733158355206,1015.1856955380578
2020-10-30,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,1.48,11.822454308093995,53.27763272410792,0.08425805047867711,1015.1432767624021
2020-11-06,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,158,0.8,11.817274305555555,53.268229166666664,0.08425021701388889,1015.1594509548611
2020-11-20,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,18,0.58,11.81190681622088,53.2588438308887,0.08426445211389127,1015.1709447799827
2020-11-27,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,10,0.5,11.803440860215053,53.24301075268817,0.08401612903225807,1015.1887634408603
2020-12-04,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,155,0.46,11.790128755364806,53.21931330472103,0.08422210300429185,1015.1710300429185
2020-12-04,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.98,11.790128755364806,53.21931330472103,0.08422210300429185,1015.1710300429185
2020-12-11,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.69,11.770646127513906,53.18399657680787,0.08419448010269576,1015.1205605477107
2020-12-18,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,9,0.44,11.76066552901024,53.16595563139932,0.08417235494880547,1015.0911902730376
2021-01-08,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.98,11.709144792548688,53.07197290431837,0.08426651143099069,1015.0607535986452
2021-01-15,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,19,0.54,11.685099197973829,53.0295483326298,0.08471929084001688,1015.0790417897847
2021-01-22,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,7,0.59,11.669191919191919,53.00042087542087,0.08493265993265993,1015.0474537037037
2021-01-22,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,53,1.49,11.669191919191919,53.00042087542087,0.08493265993265993,1015.0474537037037
2021-01-29,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,0.98,11.649454240134341,52.96599496221663,0.08492863140218303,1015.0240869017632
2021-02-19,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,37,0.59,11.58725531028738,52.85422740524781,0.08536547271970012,1014.9916701374427
2021-02-26,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,53,1.49,11.58388704318937,52.84925249169435,0.08513808139534883,1015.0031665282391
2021-03-12,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,10,0.33,11.553674649050372,52.79479768786127,0.08478530140379852,1015.0571841453344
2021-03-12,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,59,1.44,11.553674649050372,52.79479768786127,0.08478530140379852,1015.0571841453344
2021-04-09,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,12,1.29,11.514507560277892,52.724152022885164,0.0841744993870045,1015.1245402533715
2021-04-16,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,37,0.59,11.49877750611247,52.69519152404238,0.08399551752241238,1015.1593826405868
2021-04-16,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,18,1.49,11.49877750611247,52.69519152404238,0.08399551752241238,1015.1593826405868
2021-04-23,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,7,0.49,11.491263713937423,52.6834620073141,0.08376168224299065,1015.1862047947989
2021-04-23,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,12,1.49,11.491263713937423,52.6834620073141,0.08376168224299065,1015.1862047947989
2021-04-30,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,12,1.29,11.48499594484996,52.67234387672344,0.08363240064882402,1015.195103406326
2021-05-14,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,13,0.46,11.477822580645162,52.65887096774193,0.0836945564516129,1015.1571572580646
2021-05-14,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,18,1.35,11.477822580645162,52.65887096774193,0.0836945564516129,1015.1571572580646
2021-05-21,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,12,1.29,11.474869320466425,52.65540812223563,0.08417772416566145,1015.136962203458
2021-05-28,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,18,1.35,11.474739374498798,52.65477145148356,0.08427726543704891,1015.1294607056936
2021-06-11,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,8,0.99,11.50499001996008,52.70818363273453,0.08407185628742515,1015.1567365269461
2021-06-11,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,12,1.29,11.50499001996008,52.70818363273453,0.08407185628742515,1015.1567365269461
2021-06-18,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,12,1.29,11.527070063694268,52.74761146496815,0.08565386146496815,1015.1656050955414
2021-06-25,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,82,0.97,11.535529972211195,52.761810242159584,0.0860956728860659,1015.171248511314
2021-07-02,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,24,0.69,11.545562599049129,52.78050713153724,0.08630150554675119,1015.1744255150554
2021-07-02,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,6,1.48,11.545562599049129,52.78050713153724,0.08630150554675119,1015.1744255150554
2021-07-16,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,9,0.49,11.576832151300236,52.8360914105595,0.08668735224586288,1015.1700157604413
2021-07-23,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.49,11.604322200392927,52.88565815324165,0.08649803536345776,1015.1914047151276
2021-07-30,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,472,0.7,11.618039215686274,52.91058823529412,0.08679901960784314,1015.1788235294117
2021-08-06,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,52,0.57,11.630672926447575,52.933098591549296,0.0867566510172144,1015.1664710485134
2021-08-06,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,18,1.35,11.630672926447575,52.933098591549296,0.0867566510172144,1015.1664710485134
2021-08-13,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,180,0.86,11.646898166211471,52.96137339055794,0.08676843542723371,1015.1601638704643
2021-08-13,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,12,1.29,11.646898166211471,52.96137339055794,0.08676843542723371,1015.1601638704643
2021-08-20,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,401,0.66,11.663813229571984,52.99182879377432,0.08660992217898832,1015.1648346303502
2021-08-27,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,126,0.77,11.679472254559565,53.019790454016295,0.08661233993015134,1015.1848079161816
2021-09-03,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.69,11.686943045331267,53.03293297171639,0.08647810925997676,1015.2013754358776
2021-09-10,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,134,0.74,11.707882534775889,53.07032457496136,0.08636495363214837,1015.2061920401854
2021-09-10,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,12,1.29,11.707882534775889,53.07032457496136,0.08636495363214837,1015.2061920401854
2021-09-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,9,0.39,11.721001926782273,53.09479768786127,0.08630539499036607,1015.2079961464354
2021-09-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,13,1.29,11.721001926782273,53.09479768786127,0.08630539499036607,1015.2079961464354
2021-09-24,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,9,0.29,11.735588009223674,53.12029208301307,0.08611164488854726,1015.2219446579554
2021-10-01,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,106,0.54,11.743766781741465,53.13463751438435,0.08629171461449942,1015.2209915611814
2021-10-08,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.69,11.747130833970926,53.14001530221882,0.0870074598316756,1015.2141832440703
2021-10-08,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,12,1.29,11.747130833970926,53.14001530221882,0.0870074598316756,1015.2141832440703
2021-10-15,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,31,1.1,11.750858450972911,53.14689049980923,0.08677508584509729,1015.2438477680274
2021-10-29,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,6,0.69,11.755884586180713,53.155277145026574,0.08737186788154896,1015.2466305998481
