Date,Region,Class,Commodity,Variety,Unit,Number of Stores,Weighted Avg Price,Month,AvgTempC,AvgTempF,AvgPrecipitation,AvgPressure
2017-07-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,21,1.19,Jul,16,61,0,1019.75
2017-07-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,48,1.36,Jul,19,65,0,1009.25
2017-07-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,76,2.99,Jul,19,65,0,1009.25
2017-07-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,111,1.9,Jul,17,63,0,1008.5
2017-09-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,34,1.5,Sep,16,62,0.025,1000.25
2017-09-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,35,1.86,Sep,13,55,0.075,1012.875
2017-09-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,69,1.68,Sep,14,58,0,1021
2017-09-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,167,1.18,,,,,
2017-10-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,457,1.09,Oct,12,53,0,1024.25
2017-10-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,168,1.99,Oct,12,53,0,1024.25
2017-10-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,189,1.48,Oct,16,61,0,1022
2017-10-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,325,1.59,Oct,14,57,0.0875,1004.125
2017-10-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,31,3.99,Oct,14,57,0.0875,1004.125
2017-10-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,107,1.99,Oct,12,54,0,1031.875
2017-11-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,227,2.29,Nov,12,53,0.025,1013.75
2017-11-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,57,1.33,Nov,10,50,0,1019.75
2017-11-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,170,1.07,Nov,6,43,0,1028.625
2017-11-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,147,1.01,Nov,6,44,0.0125,1010.25
2017-12-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,270,2.51,Dec,4,39,0,1019.625
2017-12-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,66,1.25,Dec,4,39,0,1014.75
2017-12-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,168,2.49,Dec,4,39,0,1014.75
2017-12-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,172,1.75,Dec,4,39,0.125,997.125
2017-12-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,228,1.21,Dec,9,48,0.0375,1035.25
2017-12-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,65,1.5,,,,,
2018-01-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,383,2.19,Jan,7,44,0.0375,994.5
2018-01-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,398,1.61,Jan,7,44,0,1025.375
2018-01-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,16,2,Jan,7,44,0,1025.375
2018-01-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,505,2.05,Jan,4,39,0,1008.5
2018-01-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,168,1.99,Jan,4,39,0,1008.5
2018-01-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,231,2.38,Jan,5,41,0,1017.5
2018-02-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,2067,0.93,Feb,5,40,0,1010
2018-02-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,135,1.8,Feb,5,41,0.4375,1009.875
2018-02-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,82,1.55,Feb,5,41,0,1024
2018-02-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,308,2.24,Feb,3,37,0,1021.375
2018-02-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1,2.69,Feb,3,37,0,1021.375
2018-03-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,295,1.08,Mar,-1,31,0.25,993.375
2018-03-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,321,2.18,Mar,10,50,0.0375,998.125
2018-03-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,111,1.4,Mar,9,48,0.0125,1001.875
2018-03-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,4817,2.02,,,,,
2018-04-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,4653,1.71,Apr,10,50,0,1011.375
2018-04-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,4634,1.66,Apr,10,50,0,1007.25
2018-04-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,28,1.56,Apr,19,67,0,1023.25
2018-04-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,265,2.31,Apr,10,50,0.575,1008
2018-04-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,80,2.49,Apr,10,50,0.575,1008
2018-05-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,69,1.45,May,15,58,0,1023.375
2018-05-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,25,1.5,May,14,57,0,1016
2018-05-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,31,1.6,May,12,54,0,1025.875
2018-05-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,222,1.92,May,17,63,0.2,1017.875
2018-06-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,50,1.56,Jun,19,67,0.0625,1017.875
2018-06-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,205,1.95,Jun,18,64,0,1017
2018-06-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,28,1.74,Jun,18,64,0,1016.375
2018-06-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,191,2.42,Jun,17,63,0,1030.375
2018-06-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,199,2.45,,,,,
2018-07-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,16,1.28,Jul,24,76,0,1020.625
2018-07-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,7,0.99,Jul,21,70,0.3375,1022.375
2018-07-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,9,1.5,Jul,22,71,0.175,1014.75
2018-07-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,1.99,Jul,25,77,0.1125,1009.875
2018-08-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,34,1.5,Aug,26,79,0,1022.125
2018-08-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,9,1.5,Aug,16,60,0.0375,1013.375
2018-08-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,221,2.43,,,,,
2018-09-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,56,1.63,Sep,15,59,0,1015.75
2018-09-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,64,1.78,Sep,16,60,0.0125,1020.875
2018-09-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,31,1.9,Sep,15,59,0.15,1007.75
2018-09-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,171,1.99,Sep,15,59,0.15,1007.75
2018-09-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,1.69,Sep,14,57,0,1029.25
2018-10-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,24,1.99,Oct,16,61,0,1015.625
2018-10-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,199,1.73,Oct,19,65,0.0375,1009.875
2018-10-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,182,1.66,Oct,12,54,0,1026.375
2018-10-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,79,1.83,Oct,9,49,0.0375,1011.5
2018-11-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,343,1.58,Nov,7,45,0,1023
2018-11-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,171,1.49,Nov,7,45,0,1023
2018-11-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,24,1.99,Nov,11,52,0.1625,1005.625
2018-11-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,16,1.61,Nov,11,52,0,1024.5
2018-11-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,9,1.69,Nov,7,45,0,1014.375
2018-11-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,544,1.99,,,,,
2018-12-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,49,1.34,Dec,11,52,0.5,1004.25
2018-12-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,171,1.99,Dec,11,52,0.5,1004.25
2018-12-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,48,1.31,Dec,3,37,0,1022.625
2018-12-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,78,1.57,Dec,11,52,0.3875,1001.625
2018-12-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,89,1.32,Dec,7,44,0,1030
2019-01-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,41,1.57,Jan,2,35,0,1041.875
2019-01-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,25,1.49,Jan,6,43,0,1029.75
2019-01-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,156,2.01,Jan,3,37,0,1016.625
2019-01-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,146,1.66,Jan,6,42,0,1013.75
2019-02-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,295,1.02,Feb,2,36,0.4125,986.875
2019-02-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,425,1.31,Feb,10,49,0.3375,1000.25
2019-02-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,171,1.99,Feb,10,49,0.3375,1000.25
2019-02-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,117,1.71,Feb,8,46,0,1027.125
2019-02-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,288,1.54,Feb,9,49,0,1034.25
2019-02-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,171,1.99,Feb,9,49,0,1034.25
2019-03-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,372,1.92,Mar,10,50,0.0375,1017.875
2019-03-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,75,1.82,Mar,8,47,0.0125,1009.75
2019-03-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,474,1.99,Mar,12,54,0.0875,1007
2019-03-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,32,1.99,Mar,11,51,0,1028.75
2019-03-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,171,1.49,Mar,11,51,0,1028.75
2019-03-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,420,1.61,,,,,
2019-04-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,251,1.97,Apr,10,50,0,1002.5
2019-04-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,262,1.99,Apr,7,45,0,1026.75
2019-04-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,1.99,Apr,15,60,0,1028
2019-04-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,1.99,Apr,12,54,0.1375,1009.375
2019-05-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,458,1.99,May,11,51,0.1625,1014.75
2019-05-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,4,3,May,11,51,0.1625,1014.75
2019-05-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,25,1.99,May,12,53,0.0375,1009.25
2019-05-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,33,2.18,May,12,54,0.0375,1009.25
2019-05-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,59,1.62,May,17,63,0,1016.875
2019-05-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,25,1.99,,,,,
2019-06-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,183,2.5,Jun,17,62,0,1019.125
2019-07-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,25,1.99,Jul,21,71,0,1018.75
2019-07-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,9,1.69,Jul,20,69,0,1014.625
2019-07-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,13,2.49,Jul,18,64,0.275,1011.5
2019-07-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,267,1.49,Jul,24,74,0.0125,1010.25
2019-08-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,31,1.88,Aug,20,68,0,1019
2019-08-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,50,1.85,Aug,21,70,0.425,1001.375
2019-08-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,21,1.6,Aug,17,62,0.15,1011.625
2019-08-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,2,1.48,Aug,21,69,0,1023.875
2019-08-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,1.49,,,,,
2019-09-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,60,1.21,Sep,15,58,0,1022
2019-09-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,43,1.14,Sep,18,64,0,1033.125
2019-09-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,325,1.4,Sep,16,61,0,1025.375
2019-09-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,16,2,Sep,16,61,0.1625,1004.125
2019-10-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,375,1.1,Oct,14,57,0.1125,1005.375
2019-10-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,68,2.55,Oct,14,57,0.1125,1005.375
2019-10-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,279,2.2,Oct,16,61,0.35,1006.875
2019-10-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,2.79,Oct,16,61,0.35,1006.875
2019-10-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,127,1.5,Oct,13,55,0.2375,999.5
2019-10-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,63,0.98,Oct,13,56,0,1011.375
2019-10-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1,2.79,Oct,13,56,0,1011.375
2019-11-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,816,2.09,Nov,13,56,0.2,1000.625
2019-11-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,81,2.49,Nov,13,56,0.2,1000.625
2019-11-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,70,1.78,Nov,7,44,0,1005.25
2019-11-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,66,1.18,Nov,6,44,0.125,1002.625
2019-11-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,3.99,Nov,6,44,0.125,1002.625
2019-11-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,193,1.99,Nov,9,48,0.0875,997.25
2019-11-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,3.99,Nov,9,48,0.0875,997.25
2019-11-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,52,1.22,,,,,
2019-11-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,3.99,,,,,
2019-12-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,136,1.46,Dec,11,51,0.125,1007.375
2019-12-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,286,1.78,Dec,7,45,0.4375,978.625
2019-12-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,3.99,Dec,7,45,0.4375,978.625
2019-12-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,192,1.95,Dec,9,48,0.8375,980.875
2019-12-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,3.99,Dec,9,48,0.8375,980.875
2019-12-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,221,1.88,Dec,8,46,0,1027.5
2020-01-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,99,1.71,Jan,8,46,0.175,1022
2020-01-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,335,1.72,Jan,7,44,0,1021.125
2020-01-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,172,2.99,Jan,7,44,0,1021.125
2020-01-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,113,1.2,Jan,7,44,0.025,1011.625
2020-01-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,67,1.02,Jan,7,44,0,1023.875
2020-01-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,4224,1.76,,,,,
2020-01-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,2.49,,,,,
2020-02-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,4757,1.47,Feb,5,42,0,1020.125
2020-02-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,17,2.64,Feb,5,42,0,1020.125
2020-02-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,51,1.43,Feb,7,45,0,1015.875
2020-02-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,17,2.64,Feb,7,45,0,1015.875
2020-02-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,15,1.15,Feb,7,44,0,1023.25
2020-02-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,2.49,Feb,7,44,0,1023.25
2020-02-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,49,1.54,Feb,6,42,0.5125,1004.75
2020-02-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,7,3.99,Feb,6,42,0.5125,1004.75
2020-03-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,4,1.49,Mar,5,42,0,1003
2020-03-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,151,1.84,Mar,8,46,0,1017.75
2020-03-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,47,1.25,Mar,6,44,0,1028.375
2020-03-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,1.49,Mar,8,46,0,1023.5
2020-04-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,77,1.49,Apr,8,46,0,1018.5
2020-04-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,8,1.5,Apr,15,59,0,1024.875
2020-04-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,15,0.99,Apr,14,57,0,1016.125
2020-05-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,9,1.5,May,11,52,0.075,999.5
2020-05-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,7,1.25,May,17,63,0,1018.75
2020-05-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,34,1.69,May,17,63,0,1016.75
2020-05-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1,2.89,,,,,
2020-06-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,68,1.44,Jun,13,55,0.0375,997
2020-06-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,17,1.4,Jun,17,62,0.1875,1005.625
2020-06-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,255,1.99,Jun,15,60,0.025,1014
2020-06-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1,3.29,Jun,15,60,0.025,1014
2020-06-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,1.5,Jun,22,72,0.0375,1008.75
2020-06-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,2.99,Jun,22,72,0.0375,1008.75
2020-07-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,62,1.57,Jul,17,63,0.0125,1015.625
2020-07-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,106,1.09,Jul,21,71,0,1019.875
2020-07-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,171,2.49,Jul,21,71,0,1019.875
2020-07-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,7,0.99,Jul,20,68,0,1013.125
2020-07-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,178,2.96,,,,,
2020-07-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1,3.19,,,,,
2020-08-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,43,1.76,Aug,27,80,0,1017.375
2020-08-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,171,2.49,Aug,27,80,0,1017.375
2020-08-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,15,0.99,Aug,20,69,0.35,1012.875
2020-08-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,193,1.93,Aug,20,68,0,1004.75
2020-09-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,221,1.89,Sep,16,61,0.0375,1020.75
2020-09-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,41,1.94,Sep,16,61,0,1016.75
2020-09-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,238,1.84,Sep,16,61,0,1023.75
2020-09-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,15,0.99,Sep,11,52,0.0375,1004.75
2020-10-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,102,1.46,Oct,13,55,0.8125,993
2020-10-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,264,1.64,Oct,11,52,0.05,1018.5
2020-10-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,325,1.92,Oct,10,49,0,1023.75
